COUNTY_CODE_AND_NAME,ALL_LIVE_STOCKING,ESTIMATE,VARIANCE,PLOT_COUNT,SE,SE_PERCENT
40143 OK Tulsa,Fully stocked,51516.71003672674,277444398.19132817,10,16656.662276438463,32.3325427119934
40143 OK Tulsa,Medium stocked,18406.76829615971,94048368.9703336,4,9697.85383321143,52.68634709350222
40143 OK Tulsa,Poorly stocked,18914.87206416673,99963066.51042819,4,9998.153154979584,52.85868770913116
40143 OK Tulsa,Nonstocked,1575.0526558676518,2539178.8704688144,1,1593.4801129819018,101.16995816270655
40143 OK Tulsa,Unavailable,284314.2512647251,1625174177.0882745,50,40313.449084496286,14.17918690504206
40145 OK Wagoner,Fully stocked,53906.84562260945,248263749.39744744,13,15756.387574486971,29.228917760824192
40145 OK Wagoner,Medium stocked,58893.29219409662,331354520.9290308,12,18203.145907480684,30.90869134550665
40145 OK Wagoner,Poorly stocked,5927.460180710519,19556610.53098221,2,4422.285668179094,74.60675455181209
40145 OK Wagoner,Unavailable,259601.24891188063,1429200454.9538243,49,37804.767622005354,14.562629332664672
40147 OK Washington,Overstocked,3004.6586492818615,9240456.377718678,1,3039.8118984106036,101.16995816270658
40147 OK Washington,Fully stocked,16711.289778123915,96118376.01636755,3,9803.997960850846,58.66691375123463
40147 OK Washington,Medium stocked,23569.916828353224,143089784.47119373,4,11962.014231357265,50.75119406856653
40147 OK Washington,Poorly stocked,14360.847586559395,83103657.46017472,3,9116.120746248083,63.478988209442754
40147 OK Washington,Unavailable,232087.67805550725,1371842397.926509,39,37038.39086578288,15.958792459858465
40149 OK Washita,Fully stocked,10518.147865128036,48127999.380100995,2,6937.43463969939,65.9568084481853
40149 OK Washita,Medium stocked,16853.98091132011,95862457.97884679,3,9790.93754340445,58.09272951548372
40149 OK Washita,Poorly stocked,3506.0492883760126,10744625.376010204,1,3277.8995372052213,93.49268272048539
40149 OK Washita,Nonstocked,1753.0246441880063,2686156.344002551,1,1638.9497686026107,93.49268272048539
40149 OK Washita,Unavailable,623278.3417126996,3526684383.591438,106,59385.89380982186,9.52798931640012
40151 OK Woods,Overstocked,321.75652913444145,102175.98323326433,1,319.649782157386,99.34523567160461
40151 OK Woods,Fully stocked,900.8156597464817,800877.2246700636,1,894.9174401418622,99.34523567160461
40151 OK Woods,Medium stocked,13305.188971926653,51730980.38510521,4,7192.425208864199,54.057294669319546
40151 OK Woods,Poorly stocked,30608.94618548548,168716999.93365347,6,12989.110821517132,42.435668130503835
40151 OK Woods,Nonstocked,9273.056923581804,41940192.455246106,3,6476.124802321687,69.83807880929328
40151 OK Woods,Unavailable,766641.5404627047,3878441130.2102265,131,62277.13167937511,8.123370361823582
40153 OK Woodward,Fully stocked,12882.424653068461,79081168.70842391,2,8892.759341645535,69.03016769849589
40153 OK Woodward,Medium stocked,47416.405807924966,236021308.04639113,10,15362.984997922478,32.40014660781137
40153 OK Woodward,Poorly stocked,10673.60571127465,58071609.95796136,2,7620.473079669094,71.395489826081
40153 OK Woodward,Nonstocked,24859.938685655434,137039255.06937906,5,11706.376684071765,47.089322431943586
40153 OK Woodward,Unavailable,699413.136030074,3570866519.4576883,120,59756.72781752435,8.543838360930481
41001 OR Baker,Overstocked,8526.263923115643,14178931.152638214,8,3765.4921527787324,44.16344821991808
41001 OR Baker,Fully stocked,94136.43818434174,217148976.00471258,52,14735.975570172222,15.65384866306036
41001 OR Baker,Medium stocked,255528.76716345592,490822786.5067738,137,22154.52067878639,8.67006909817502
41001 OR Baker,Poorly stocked,328257.9553912564,1019650029.7625438,147,31931.95937869369,9.727703123183543
41001 OR Baker,Nonstocked,48250.717688343764,185808823.2893601,43,13631.171016804099,28.250711429515313
41001 OR Baker,Unavailable,1215565.2066548797,6743147439.682314,282,82116.66968211943,6.7554310729324625
41003 OR Benton,Overstocked,35214.05860842333,183880580.16862097,10,13560.257378406244,38.508078631875115
41003 OR Benton,Fully stocked,135312.75286582607,700475351.3737856,37,26466.494882658444,19.559497772469527
41003 OR Benton,Medium stocked,70312.85503694353,352972246.53865874,17,18787.555629689,26.71994419771137
41003 OR Benton,Poorly stocked,34546.521579704655,154576391.85397208,9,12432.875445928512,35.98879099084917
41003 OR Benton,Nonstocked,14853.116565609245,68379574.28585143,7,8269.194294842238,55.673125961918636
41003 OR Benton,Unavailable,159060.53335351424,874253060.4453255,47,29567.77063705219,18.58900508735087
41005 OR Clackamas,Overstocked,61771.209919821325,230453475.70558453,31,15180.6941773288,24.575678859185782
41005 OR Clackamas,Fully stocked,437082.08698597684,1333359658.3828504,180,36515.197635818025,8.354311174731249
41005 OR Clackamas,Medium stocked,238666.8511938295,931354074.5322394,96,30518.094215272347,12.786901097751343
41005 OR Clackamas,Poorly stocked,100430.89231325228,425371995.521923,40,20624.548371344354,20.536060067070476
41005 OR Clackamas,Nonstocked,22584.3892167704,92293385.14009841,31,9606.944630843795,42.537987362128895
41005 OR Clackamas,Unavailable,316544.57497127925,1670338843.0765433,110,40869.77909258311,12.911223986792795
41007 OR Clatsop,Overstocked,38596.34492955018,182678259.4541103,12,13515.85215419695,35.01847695388619
41007 OR Clatsop,Fully stocked,247252.8062077192,1325201179.0712671,48,36403.31274858467,14.723114089957765
41007 OR Clatsop,Medium stocked,124736.15771202547,629587719.5782931,27,25091.58662935234,20.115728341801674
41007 OR Clatsop,Poorly stocked,25744.222796141454,150144794.03908345,5,12253.358479987577,47.596536811451585
41007 OR Clatsop,Nonstocked,10392.00793156476,25491013.895606343,14,5048.862633861842,48.58409142016136
41007 OR Clatsop,Unavailable,244254.84790816373,1302794178.8258948,62,36094.24024447522,14.777287146434093
41009 OR Columbia,Overstocked,15890.687567967223,83431593.32249507,3,9134.089627461242,57.48077034674025
41009 OR Columbia,Fully stocked,131432.0133719537,731273783.8906126,25,27042.07432669714,20.574952504279032
41009 OR Columbia,Medium stocked,122567.53712664975,662545984.2974547,25,25739.96861492754,21.0006411308814
41009 OR Columbia,Poorly stocked,76041.91212169858,439417671.62838924,14,20962.29165974916,27.56676032317652
41009 OR Columbia,Nonstocked,7533.661498251399,37604760.427884266,9,6132.272044510441,81.3982954494806
41009 OR Columbia,Unavailable,118786.68873632868,657915111.7033827,34,25649.85597821911,21.593207329109244
41011 OR Coos,Overstocked,78757.4983240488,348628655.58097875,29,18671.600241569515,23.7077111880128
41011 OR Coos,Fully stocked,415093.18927625567,2138753094.8952594,99,46246.65495898335,11.141270479435633
41011 OR Coos,Medium stocked,235271.83209955058,1192388785.72189,64,34530.98298227101,14.677057884115898
41011 OR Coos,Poorly stocked,125554.24031396507,664043141.1505358,30,25769.034540520446,20.524224809995705
41011 OR Coos,Nonstocked,29124.575697492583,103863969.3660525,22,10191.367394322142,34.992329159320754
41011 OR Coos,Unavailable,314913.478193229,1627054983.904891,88,40336.769626544105,12.808841926350864
41013 OR Crook,Overstocked,3419.1553678448445,1982770.5644657796,8,1408.1088610138704,41.182944602526995
41013 OR Crook,Fully stocked,109115.15913355647,438653940.0366691,44,20944.066941180958,19.194461253129376
41013 OR Crook,Medium stocked,386425.5419621055,1611601605.0558536,124,40144.75812675739,10.38874343629546
41013 OR Crook,Poorly stocked,466315.0753760593,2043316764.1517372,129,45203.06144667347,9.693673619755808
41013 OR Crook,Nonstocked,74401.71498847097,360213247.56150585,36,18979.284695728285,25.509203247088124
41013 OR Crook,Unavailable,935083.4460127131,4978565109.832568,217,70558.94776591109,7.5457380907320415
41015 OR Curry,Overstocked,218759.9421145396,834050392.6120024,79,28879.930619930554,13.201653986912024
41015 OR Curry,Fully stocked,544141.6535695504,2059660123.9462032,179,45383.47853510353,8.340379428295828
41015 OR Curry,Medium stocked,150720.17043632912,511661531.49497885,66,22619.936593522514,15.007902743235139
41015 OR Curry,Poorly stocked,59148.84072754398,209031760.5608094,23,14457.93071503697,24.44330360020786
41015 OR Curry,Nonstocked,6957.0934884817225,8419865.674097974,19,2901.700479735628,41.70851641622655
41015 OR Curry,Unavailable,266306.1555793776,1359540184.6378498,78,36871.94305481947,13.845696872684224
41017 OR Deschutes,Overstocked,11531.155062605281,14784912.863326924,11,3845.1154551361556,33.345449213544896
41017 OR Deschutes,Fully stocked,206139.4165389674,617457370.4555591,100,24848.689511834607,12.054312527433275
41017 OR Deschutes,Medium stocked,463394.1592529,1142684446.3387659,221,33803.61587668937,7.29478678177315
41017 OR Deschutes,Poorly stocked,465753.04416245304,1542080915.3970942,194,39269.33810744834,8.43136477573968
41017 OR Deschutes,Nonstocked,98671.02901898435,368534365.04544485,64,19197.248892626383,19.455810974600077
41017 OR Deschutes,Unavailable,773830.0024111543,4143215240.257193,235,64367.8121444033,8.318081741964193
41019 OR Douglas,Overstocked,112378.29821195261,389995647.41304946,70,19748.307456920185,17.57306149953759
41019 OR Douglas,Fully stocked,1346122.8243628957,4930808934.87104,450,70219.71898883561,5.216442193680936
41019 OR Douglas,Medium stocked,850082.2241912506,3476218995.6325507,300,58959.46909218697,6.9357372045133285
41019 OR Douglas,Poorly stocked,399331.84538502066,1660102691.3756707,142,40744.35778578024,10.20313262181634
41019 OR Douglas,Nonstocked,57833.633000697744,185167013.64825732,70,13607.608667516028,23.528884425005526
41019 OR Douglas,Unavailable,426783.8047774036,2087098442.0460646,222,45684.772540158985,10.704429743763745
41021 OR Gilliam,Unavailable,773271.580884809,4515866686.599237,127,67200.19856071287,8.69037479481913
41023 OR Grant,Overstocked,36499.99130325805,144030235.38721815,22,12001.259741677877,32.88017151008643
41023 OR Grant,Fully stocked,205357.91477472795,596386237.109113,111,24421.02039451081,11.89193044801804
41023 OR Grant,Medium stocked,828148.7488554517,1842368381.7162402,401,42922.818892941315,5.182984210537427
41023 OR Grant,Poorly stocked,685542.7322523054,2037702373.1761131,310,45140.91684022504,6.584697746253912
41023 OR Grant,Nonstocked,98913.1998631081,315227587.5178277,84,17754.649743597525,17.949727405613455
41023 OR Grant,Unavailable,851741.6172833649,4461234382.863573,292,66792.47250149955,7.841870251043333
41025 OR Harney,Overstocked,12063.327913501962,48016645.815096535,7,6929.404434372159,57.441897327655134
41025 OR Harney,Fully stocked,79443.90325409174,254776789.2526156,41,15961.728892968193,20.09182358766604
41025 OR Harney,Medium stocked,308188.13716890896,962230698.645334,130,31019.843627029037,10.06522960681902
41025 OR Harney,Poorly stocked,340746.650860236,1287401069.2677445,131,35880.37164338943,10.529926428567151
41025 OR Harney,Nonstocked,111646.39047314377,361844298.09590316,62,19022.205395166544,17.037904507752344
41025 OR Harney,Unavailable,5685917.30632398,26603476416.121372,1014,163105.72159222793,2.8685911666499053
41027 OR Hood River,Overstocked,10642.732172728705,46456006.33095455,5,6815.8643128333,64.04243010360159
41027 OR Hood River,Fully stocked,120470.31625279094,434521961.9104954,50,20845.19037837015,17.303175609358647
41027 OR Hood River,Medium stocked,91973.09002874617,403749847.01836056,28,20093.527490671233,21.84718104435874
41027 OR Hood River,Poorly stocked,28555.257142766015,105910621.80465755,11,10291.288636738236,36.03990881708925
41027 OR Hood River,Nonstocked,16190.698893420167,54504699.908716924,10,7382.729841238735,45.59858650844928
41027 OR Hood River,Unavailable,52835.390058082245,274710158.2426134,24,16574.382590088037,31.369849965842445
41029 OR Jackson,Overstocked,71441.55803666572,253685606.7182337,36,15927.511001981247,22.294461990606116
41029 OR Jackson,Fully stocked,607831.052971127,2471444906.59402,217,49713.628982342656,8.178856400859818
41029 OR Jackson,Medium stocked,519704.90226299403,2379223831.0055413,151,48777.288065302906,9.385573977252847
41029 OR Jackson,Poorly stocked,250661.7419728274,1091044021.6981907,81,33030.95550689066,13.177501778660474
41029 OR Jackson,Nonstocked,45169.5555816822,206337037.4420389,30,14364.436551498944,31.801146516757438
41029 OR Jackson,Unavailable,289579.1472124274,1410918359.0935273,139,37562.19321463441,12.971304590202347
41031 OR Jefferson,Overstocked,13865.586234064598,78997126.37631848,3,8888.032761883727,64.10138462121311
41031 OR Jefferson,Fully stocked,84237.27530671607,470248097.177998,23,21685.204568507026,25.743003307679523
41031 OR Jefferson,Medium stocked,157370.9851379039,727306728.2675464,45,26968.624886477737,17.13697405074079
41031 OR Jefferson,Poorly stocked,246222.12255344822,1165598784.652795,69,34140.86678238845,13.865881111059542
41031 OR Jefferson,Nonstocked,118826.86587349669,502891654.97720397,51,22425.24592902392,18.872201807374
41031 OR Jefferson,Unavailable,505988.4705585219,2588875046.346273,136,50880.989046462855,10.055760557211753
41033 OR Josephine,Overstocked,132558.99208008352,496547153.006139,65,22283.338013101606,16.810129334447158
41033 OR Josephine,Fully stocked,440693.8806281247,1871290995.505348,148,43258.42109353216,9.815979525714216
41033 OR Josephine,Medium stocked,249159.48005370665,1066402833.7763579,87,32655.823887575672,13.106394298357287
41033 OR Josephine,Poorly stocked,127280.29575549396,445462209.2475468,55,21105.975676275826,16.582280510111715
41033 OR Josephine,Nonstocked,12396.886339306291,16115533.26322216,28,4014.4156814189237,32.38245129900549
41033 OR Josephine,Unavailable,127111.24206775539,571756454.4549252,69,23911.42936871247,18.81141980814468
41035 OR Klamath,Overstocked,51026.761915930925,165859144.2649833,35,12878.63130402386,25.23897425676752
41035 OR Klamath,Fully stocked,688079.664522161,2182352718.7467437,275,46715.65817524937,6.789280454566435
41035 OR Klamath,Medium stocked,1127914.1418951766,3563001690.4429803,445,59690.88448367121,5.292147891981889
41035 OR Klamath,Poorly stocked,964507.4798608766,3726994914.9256907,336,61049.11887100166,6.329564067228133
41035 OR Klamath,Nonstocked,131899.16489192646,580551996.912075,102,24094.64664426675,18.26747475164764
41035 OR Klamath,Unavailable,1008836.9920824561,5248986258.481251,364,72449.88791213724,7.181525705415017
41037 OR Lake,Overstocked,18638.59900413569,54190167.93531592,16,7361.397145604625,39.4954424630908
41037 OR Lake,Fully stocked,226874.39116939675,582214552.3414556,114,24129.122494227915,10.635454433555616
41037 OR Lake,Medium stocked,561156.6167291645,1927490033.0991316,232,43903.18932719048,7.823696276289267
41037 OR Lake,Poorly stocked,499322.369214322,1617405878.8382912,210,40216.98495459712,8.054312691393756
41037 OR Lake,Nonstocked,117305.96030414315,330655297.4253615,90,18183.92964750363,15.501283652047634
41037 OR Lake,Unavailable,3958097.0237914575,19845880831.345592,782,140875.4088950431,3.5591701782009046
41039 OR Lane,Overstocked,184921.528493095,549738756.7135956,113,23446.508411991657,12.679166456742303
41039 OR Lane,Fully stocked,1268681.84687635,4005551221.3242555,506,63289.42424547924,4.988596975774939
41039 OR Lane,Medium stocked,665181.1775767604,2504993570.9100094,255,50049.9107982223,7.524252412035014
41039 OR Lane,Poorly stocked,296440.470079001,1182506443.387679,122,34387.59141591163,11.600167617716766
41039 OR Lane,Nonstocked,43280.67075093986,125525191.51013726,75,11203.802546909565,25.886388432800032
41039 OR Lane,Unavailable,574737.0483031459,2858952761.5739255,269,53469.17580787949,9.30324153728073
41041 OR Lincoln,Overstocked,55751.87433655771,274938258.1099065,20,16581.262259246323,29.74117454625849
41041 OR Lincoln,Fully stocked,272803.4671462056,1159077406.4815102,88,34045.22589852372,12.479762905754278
41041 OR Lincoln,Medium stocked,123449.16097883986,557001905.4288479,38,23600.88781018307,19.117900537394856
41041 OR Lincoln,Poorly stocked,50428.02890086742,245794543.9250976,15,15677.83607278433,31.089527817167273
41041 OR Lincoln,Nonstocked,26594.02695659154,119579944.17326139,23,10935.261504566839,41.11923900211152
41041 OR Lincoln,Unavailable,197361.78385452452,1050270749.6968528,53,32407.88098128066,16.42054522833485
41043 OR Linn,Overstocked,59437.758229660816,204042088.2309322,27,14284.330163887007,24.03241742175733
41043 OR Linn,Fully stocked,422924.4505490101,1622521755.7304528,158,40280.53817577979,9.524286931978157
41043 OR Linn,Medium stocked,287707.8660653549,1284828706.3427734,100,35844.50733854175,12.458646970187257
41043 OR Linn,Poorly stocked,162157.03991489936,735526583.1039987,53,27120.593339822022,16.724894185324928
41043 OR Linn,Nonstocked,44248.25390071878,191208497.0157603,36,13827.816060960613,31.2505349747507
41043 OR Linn,Unavailable,454595.3006272798,2456582204.238231,140,49563.92038810319,10.902866861956495
41045 OR Malheur,Overstocked,581.3644452433364,337938.6768448318,1,581.3249322408525,99.99320340230518
41045 OR Malheur,Medium stocked,7851.378496051297,42267429.676872104,2,6501.340606126717,82.80508460261397
41045 OR Malheur,Poorly stocked,60131.11548402165,362975953.336269,10,19051.927811543614,31.683975356496074
41045 OR Malheur,Nonstocked,27053.523227691523,155793340.56546164,6,12481.7202566578,46.13713397551756
41045 OR Malheur,Unavailable,6290471.365927114,26541012388.698437,1045,162914.12581080387,2.5898556138931403
41047 OR Marion,Overstocked,28897.716091613576,124220857.32421935,15,11145.44110047778,38.56858813735908
41047 OR Marion,Fully stocked,160243.61840338644,657404078.4211131,62,25639.89232467861,16.00056999470299
41047 OR Marion,Medium stocked,136033.27816658854,637429779.4632858,40,25247.371733772325,18.559702503716764
41047 OR Marion,Poorly stocked,74099.16738750147,363371442.1113671,19,19062.304218309157,25.725395966492943
41047 OR Marion,Nonstocked,9699.147452319123,32099795.66611051,8,5665.6681570764895,58.414084175220935
41047 OR Marion,Unavailable,397985.8958487497,2242948472.9782805,87,47359.77695237046,11.899863147504364
41049 OR Morrow,Overstocked,2098.7387697098056,1626707.1925054283,4,1275.424318611429,60.770989559018965
41049 OR Morrow,Fully stocked,33439.54834528356,173203700.7139731,10,13160.687699127775,39.35665506972676
41049 OR Morrow,Medium stocked,61297.31016794582,173320522.4455893,33,13165.125234709669,21.477492566377084
41049 OR Morrow,Poorly stocked,116261.23824721032,460002175.96911174,39,21447.661317008708,18.447817725288456
41049 OR Morrow,Nonstocked,14521.282640900465,58483084.80423,12,7647.423409504014,52.66355320407011
41049 OR Morrow,Unavailable,1155534.964373252,6317581352.596729,207,79483.21428198993,6.878477651699674
41051 OR Multnomah,Overstocked,7020.420839812452,37036065.428506866,2,6085.726368191957,86.68606209018283
41051 OR Multnomah,Fully stocked,73760.34011230555,292154512.9964428,26,17092.527987294412,23.17306015843986
41051 OR Multnomah,Medium stocked,29608.098248389797,106257674.22563338,12,10308.136311944725,34.815259749096924
41051 OR Multnomah,Poorly stocked,3880.261107694943,6773055.374891102,2,2602.5094380023106,67.07047195461347
41051 OR Multnomah,Nonstocked,4320.637951105504,10703732.588308714,3,3271.655939781675,75.72159428319075
41051 OR Multnomah,Unavailable,154178.3685889763,911639777.4999471,33,30193.37307257914,19.583404175894202
41053 OR Polk,Overstocked,19524.31279443786,82093255.24239655,6,9060.532834353427,46.406410969479126
41053 OR Polk,Fully stocked,134615.43080737648,730379084.1153234,28,27025.526527994294,20.07609853187305
41053 OR Polk,Medium stocked,94501.23661145393,494585446.5637061,18,22239.277114234315,23.533318622773265
41053 OR Polk,Poorly stocked,60012.44338640233,318832979.6164883,14,17855.894814219988,29.753654086788593
41053 OR Polk,Nonstocked,4970.394651815994,5741992.397379332,4,2396.245479365445,48.21036652471747
41053 OR Polk,Unavailable,201123.55296389273,1111355247.7397194,52,33336.99518162546,16.57538099856976
41055 OR Sherman,Unavailable,537065.7170122592,3184304579.2085075,88,56429.6427350777,10.507027528958737
41057 OR Tillamook,Overstocked,49425.252996017334,245636978.73319384,16,15672.810173456253,31.710126349214967
41057 OR Tillamook,Fully stocked,285855.6496631969,1338755259.7944744,71,36589.00462973097,12.799818605243996
41057 OR Tillamook,Medium stocked,192510.36715545523,866815116.8033444,52,29441.724080008364,15.293578478417057
41057 OR Tillamook,Poorly stocked,63484.04025487508,287788767.23349726,22,16964.33810183873,26.722209288713316
41057 OR Tillamook,Nonstocked,20371.927294646324,73148109.45312555,18,8552.666803583872,41.982610088302664
41057 OR Tillamook,Unavailable,256504.28725140763,1450508590.1485214,57,38085.54305965088,14.847916761064536
41059 OR Umatilla,Overstocked,11074.11748487397,18011785.01701538,10,4244.029337435755,38.32386050836678
41059 OR Umatilla,Fully stocked,80033.77930505798,256631575.8401538,39,16019.724586900795,20.01620406533567
41059 OR Umatilla,Medium stocked,203368.42636641566,689286267.3994386,92,26254.26189020439,12.909704008281606
41059 OR Umatilla,Poorly stocked,243569.79295425548,939987730.311261,96,30659.21933629852,12.587447303884922
41059 OR Umatilla,Nonstocked,29882.930104565254,84633147.23755361,24,9199.627559719665,30.78556061112035
41059 OR Umatilla,Unavailable,1512903.4096456135,8069544027.012628,321,89830.64080263831,5.937632252655209
41061 OR Union,Overstocked,10248.452852485023,14757607.86140988,11,3841.563205442529,37.484323348485084
41061 OR Union,Fully stocked,124659.30244074341,339081100.1743266,73,18414.15488623702,14.771585052780281
41061 OR Union,Medium stocked,337255.268788712,1046083645.3549625,145,32343.216373065967,9.590129307461986
41061 OR Union,Poorly stocked,316708.069544803,1283365925.212624,106,35824.096990889026,11.311393815250161
41061 OR Union,Nonstocked,46776.513008528455,164495564.04378092,40,12825.582405636826,27.418851001780364
41061 OR Union,Unavailable,508379.5283155788,2658303963.0321064,163,51558.74283797178,10.141781870879441
41063 OR Wallowa,Overstocked,5255.822204223916,7721248.871158385,5,2778.7135280842435,52.86924519347498
41063 OR Wallowa,Fully stocked,157657.44018960957,593114064.7085254,65,24353.933249241803,15.447373254286067
41063 OR Wallowa,Medium stocked,381714.73219358595,1346304937.2214568,146,36692.028251671465,9.612421307612296
41063 OR Wallowa,Poorly stocked,382895.295956332,1523412331.5741441,145,39030.915074773024,10.193626165421572
41063 OR Wallowa,Nonstocked,41268.04125669455,65962659.3596858,52,8121.739921943192,19.680458957149252
41063 OR Wallowa,Unavailable,1014001.1842944536,4194484526.8506007,330,64764.84020555135,6.3870576493078755
41065 OR Wasco,Overstocked,13014.011556868918,46637706.96479189,9,6829.18054855719,52.4755992317579
41065 OR Wasco,Fully stocked,186728.21001660023,860104515.6278563,58,29327.538519757436,15.706003135332471
41065 OR Wasco,Medium stocked,191971.45721296198,862892817.3817539,62,29375.037317112532,15.301773369634619
41065 OR Wasco,Poorly stocked,149228.0033764531,768074354.1183594,42,27714.15440020423,18.571684786460988
41065 OR Wasco,Nonstocked,34087.648973232135,164908664.0768987,22,12841.676840541451,37.67252135993767
41065 OR Wasco,Unavailable,968062.245060621,5383966470.221918,177,73375.51683103785,7.579627984194653
41067 OR Washington,Overstocked,10150.464261022484,48386537.15350623,3,6956.043211014881,68.52931089788578
41067 OR Washington,Fully stocked,83201.42326052944,482938827.6644954,16,21975.869212945716,26.412852511107243
41067 OR Washington,Medium stocked,72892.57437349764,399014289.2758657,15,19975.34203151139,27.40380924010011
41067 OR Washington,Poorly stocked,69307.30666266475,394098826.0472232,11,19851.92247736282,28.643332764302727
41067 OR Washington,Nonstocked,14674.894188649057,64708628.5787072,10,8044.167363916989,54.81584576016299
41067 OR Washington,Unavailable,234672.42610882764,1327095445.0352552,53,36429.32122666102,15.523477483361079
41069 OR Wheeler,Fully stocked,26337.70850167516,112414513.51920709,11,10602.571080601492,40.25623975573705
41069 OR Wheeler,Medium stocked,180869.75609074996,799150910.536508,58,28269.257339670385,15.629620977365896
41069 OR Wheeler,Poorly stocked,258673.5140290787,1274089726.6143508,61,35694.393489935515,13.799013642317837
41069 OR Wheeler,Nonstocked,69280.19352868365,342694921.5748732,29,18512.021001902336,26.72050994522398
41069 OR Wheeler,Unavailable,519325.3569788531,2852390336.1103506,120,53407.77411679269,10.28406824336279
41071 OR Yamhill,Overstocked,25598.75441328605,110166840.34098954,9,10496.039269219105,41.00214838488993
41071 OR Yamhill,Fully stocked,118668.58157188208,662019294.7395192,27,25729.7356134788,21.68201159284382
41071 OR Yamhill,Medium stocked,56041.15784089208,286802069.2376109,15,16935.231596810565,30.219274992304452
41071 OR Yamhill,Poorly stocked,28355.620572549553,123974624.22587483,8,11134.389261467142,39.266956732543164
41071 OR Yamhill,Nonstocked,741.145146719506,187368.03914546044,3,432.8602998029046,58.40425478313562
41071 OR Yamhill,Unavailable,220495.2748048882,1249567479.145775,47,35349.221761529276,16.031736640528504
42001 PA Adams,Overstocked,10527.717570465938,64139885.23582356,2,8008.738055138497,76.07288095955298
42001 PA Adams,Fully stocked,62149.178994172384,327540146.8631906,11,18098.070252465885,29.12036899821783
42001 PA Adams,Medium stocked,46466.03111621702,265500293.75886735,10,16294.179751029733,35.06686359821881
42001 PA Adams,Poorly stocked,10680.465088120874,59340915.96607842,2,7703.305522052103,72.12518798099855
42001 PA Adams,Unavailable,218125.39299447637,1212912804.766182,41,34826.89771952394,15.966457293858433
42003 PA Allegheny,Overstocked,672.267187472248,489707.40392023814,1,699.7909715909731,104.09417336315573
42003 PA Allegheny,Fully stocked,27532.073604099904,102525950.11048004,8,10125.50986916116,36.77714223331632
42003 PA Allegheny,Medium stocked,81260.69799252172,486049879.58864444,13,22046.53894806721,27.130629557349007
42003 PA Allegheny,Poorly stocked,31216.466672781764,131919174.82702985,10,11485.607290301627,36.793425119813925
42003 PA Allegheny,Nonstocked,10130.986173100144,29989666.652926993,4,5476.282192594443,54.05477906124382
42003 PA Allegheny,Unavailable,344796.0307891321,2022792053.4010983,63,44975.46056908254,13.044077237823052
42005 PA Armstrong,Overstocked,2035.223634268223,4130447.366356905,1,2032.3502076061854,99.85881518798936
42005 PA Armstrong,Fully stocked,94178.45342067166,553792762.6451528,17,23532.801844343838,24.987458372488536
42005 PA Armstrong,Medium stocked,91874.04351674463,566272922.7960292,15,23796.489715838958,25.901210837097743
42005 PA Armstrong,Poorly stocked,42174.53243702122,264681325.5686664,7,16269.029644347765,38.57548312750624
42005 PA Armstrong,Nonstocked,4618.369450708006,13727356.513888162,2,3705.044738446239,80.22408726695193
42005 PA Armstrong,Unavailable,175776.81780436053,1087183576.4450574,37,32972.46694509007,18.758143057174014
42007 PA Beaver,Fully stocked,36277.31567681716,213561244.15684006,7,14613.734777832806,40.28339612561698
42007 PA Beaver,Medium stocked,56977.43007408708,311335264.6788981,12,17644.69508602793,30.9678675627959
42007 PA Beaver,Poorly stocked,27259.619479851804,140650162.97077468,6,11859.602142178914,43.5061177245875
42007 PA Beaver,Nonstocked,2087.1868583861055,5084243.077170557,1,2254.826617984309,108.03185200810574
42007 PA Beaver,Unavailable,140804.99795775,912191421.7184224,28,30202.506878046108,21.449882686059684
42009 PA Bedford,Overstocked,8243.077245673696,39321419.27536248,3,6270.679331249723,76.07206804401635
42009 PA Bedford,Fully stocked,146868.3526701696,822473083.6128801,27,28678.791529854952,19.526869477633824
42009 PA Bedford,Medium stocked,187731.72413350004,1073936908.0612476,32,32770.97661134388,17.456280638023514
42009 PA Bedford,Poorly stocked,13213.578384033293,68576019.53731196,3,8281.063913369584,62.67086532272028
42009 PA Bedford,Nonstocked,193.92906696864208,38467.66766893474,1,196.1317609897355,101.13582458551693
42009 PA Bedford,Unavailable,249911.83333273922,1281999900.5591328,52,35805.026191292374,14.327063154156697
42011 PA Berks,Overstocked,10993.221317892,54659545.30571205,3,7393.209404968322,67.25243849075899
42011 PA Berks,Fully stocked,100031.98230824342,527655587.3758961,18,22970.75504583809,22.963410817007393
42011 PA Berks,Medium stocked,76886.45085025276,397953938.52048206,15,19948.782883185682,25.945771540474354
42011 PA Berks,Poorly stocked,8406.192463024867,21333221.9164554,4,4618.79009227042,54.945090926557306
42011 PA Berks,Unavailable,375733.29484155995,2015354237.1818938,71,44892.696924799406,11.948022052112751
42013 PA Blair,Overstocked,1519.1535608874012,2360551.019025194,1,1536.408480523716,101.13582458551691
42013 PA Blair,Fully stocked,145752.6862958531,838373999.0175457,23,28954.68872251169,19.86562955260983
42013 PA Blair,Medium stocked,96158.46654875098,614097106.1813273,14,24780.982752532786,25.770983712566988
42013 PA Blair,Poorly stocked,18570.109880091495,98536759.84299232,5,9926.568382023685,53.4545484443562
42013 PA Blair,Nonstocked,6079.331197424322,29631061.026800722,1,5443.442020156063,89.54014583811997
42013 PA Blair,Unavailable,133728.31012290102,809920846.5679089,27,28459.10832348598,21.28128912818165
