COUNTY_CODE_AND_NAME,ALL_LIVE_STOCKING,ESTIMATE,VARIANCE,PLOT_COUNT,SE,SE_PERCENT
40037 OK Creek,Fully stocked,140711.16596916982,691635793.7851831,30,26298.96944340563,18.69003732736306
40037 OK Creek,Medium stocked,112390.97810186856,602136057.0068028,23,24538.46077093677,21.833123250066997
40037 OK Creek,Poorly stocked,69203.07084565476,371636835.1218566,14,19277.8846122145,27.85697856560502
40039 OK Custer,Overstocked,2232.8814381047923,2415175.842082875,2,1554.08360202496,69.59991585330312
40039 OK Custer,Fully stocked,1753.0246441880063,2686156.344002551,1,1638.9497686026107,93.49268272048539
40039 OK Custer,Medium stocked,14154.263984347008,68873616.81349757,3,8299.013002369473,58.63260012351916
40039 OK Custer,Poorly stocked,6757.546441178807,26462102.367575802,2,5144.132810063889,76.12426869487457
40039 OK Custer,Nonstocked,5259.073932564018,24175407.09602295,1,4916.849305807831,93.49268272048539
40041 OK Delaware,Overstocked,15190.529563809185,59021499.01820341,6,7682.545087287377,50.57457052445839
40041 OK Delaware,Fully stocked,62882.57004665032,269349890.79233605,17,16411.88260963184,26.09925548121913
40041 OK Delaware,Medium stocked,109937.33153888222,561521153.0397658,21,23696.437560101007,21.55449584631781
40043 OK Dewey,Overstocked,829.6502830096987,700972.3149134087,1,837.2408941955766,100.91491696457231
40043 OK Dewey,Fully stocked,20530.744809839423,82824308.42721319,6,9100.786143362187,44.327598573046444
40043 OK Dewey,Medium stocked,28762.42255634487,166838146.75665244,6,12916.584175262919,44.90784512312776
40043 OK Dewey,Poorly stocked,40652.20926956777,233893704.0921681,8,15293.583755685522,37.620547641759515
40043 OK Dewey,Nonstocked,7545.331588296436,38980665.132916935,2,6243.449778200906,82.74586352023444
40045 OK Ellis,Overstocked,2996.381240622972,9250497.837077562,1,3041.463107959319,101.50454377183907
40045 OK Ellis,Fully stocked,5992.762481245944,37001991.34831025,1,6082.926215918638,101.50454377183907
40045 OK Ellis,Medium stocked,2996.381240622972,9250497.837077562,1,3041.463107959319,101.50454377183907
40045 OK Ellis,Poorly stocked,18032.833567842135,91748249.04723974,4,9578.530630907839,53.117168718227326
40045 OK Ellis,Nonstocked,1509.7732698344746,2278686.785038607,1,1509.53197549393,99.98401784258832
40047 OK Garfield,Overstocked,335.1468233320935,110857.30165473829,1,332.95240148516467,99.34523567160461
40047 OK Garfield,Medium stocked,9338.950368300448,32936392.328145407,3,5739.023638925475,61.452555293640486
40047 OK Garfield,Poorly stocked,4795.382228907858,12447669.65206095,2,3528.12551534961,73.5733951316981
40049 OK Garvin,Overstocked,3984.5291895596265,5640860.738577638,3,2375.0496286557127,59.606782022801674
40049 OK Garvin,Fully stocked,71755.80336423812,310306301.054495,20,17615.51307951304,24.54925212124698
40049 OK Garvin,Medium stocked,56198.69503256541,237764333.22596076,16,15419.608724801054,27.437663304932375
40049 OK Garvin,Poorly stocked,18964.87432851755,103992070.85414538,5,10197.65026141539,53.7712514449998
40049 OK Garvin,Nonstocked,3231.812691019257,5050793.241119386,3,2247.396992326764,69.53982817667489
40051 OK Grady,Overstocked,6883.615853285488,23083843.774998244,3,4804.564889248374,69.79710942113655
40051 OK Grady,Fully stocked,30172.42010650585,141943270.01284987,8,11913.99471264151,39.486374213888745
40051 OK Grady,Medium stocked,59636.19459526015,299175122.18089914,13,17296.679513157986,29.00366066370827
40051 OK Grady,Poorly stocked,22711.393293795823,86662107.52746806,8,9309.248494237763,40.989332419252385
40053 OK Grant,Medium stocked,6700.386704013925,41362407.38919603,1,6431.361239208697,95.98492629322325
40053 OK Grant,Poorly stocked,5700.6241078478115,32072949.386936244,1,5663.298454693717,99.34523567160463
40053 OK Grant,Nonstocked,3206.1649112709456,10370531.245831704,1,3220.330921789204,100.44183661509298
40055 OK Greer,Fully stocked,13005.988611211182,79565625.84888645,2,8919.956605773732,68.5834569936861
40055 OK Greer,Medium stocked,34614.51128052165,168229530.63337368,8,12970.332710974444,37.4707954298726
40055 OK Greer,Poorly stocked,47118.553218750574,244212001.49114844,10,15627.283880801182,33.165882255023035
40055 OK Greer,Nonstocked,11987.780068918313,73124571.67089307,2,8551.290643574985,71.33339612850095
40057 OK Harmon,Overstocked,4568.297234773357,11654805.22876444,2,3413.913477047191,74.73054623199366
40057 OK Harmon,Fully stocked,1498.4725086147891,2286695.271552852,1,1512.1822878055582,100.91491696457231
40057 OK Harmon,Medium stocked,24923.18489585591,134204155.34174529,5,11584.651714304806,46.48142588000877
40057 OK Harmon,Poorly stocked,11012.112630779156,62190998.583413824,2,7886.126969775076,71.61320660427259
40057 OK Harmon,Nonstocked,5993.8900344591575,22857638.27450387,2,4780.966249044629,79.76399669594583
40059 OK Harper,Nonstocked,5992.762481245944,37001991.34831025,1,6082.926215918638,101.50454377183907
40061 OK Haskell,Overstocked,10357.88403001702,56523637.175402515,3,7518.220346292233,72.58451942988088
40061 OK Haskell,Fully stocked,49648.69149147566,258252150.598455,12,16070.225592643528,32.367873371653054
40061 OK Haskell,Medium stocked,78853.87521356044,426106448.8523331,16,20642.34601135087,26.177972807861472
40061 OK Haskell,Poorly stocked,24908.929437367,113547745.28353107,6,10655.878437910742,42.77935133545074
40061 OK Haskell,Nonstocked,8743.591821100998,33218555.866829693,4,5763.554100277856,65.91746525002019
40063 OK Hughes,Overstocked,9136.08899197655,28114217.444044285,4,5302.284172320858,58.036695756547495
40063 OK Hughes,Fully stocked,95571.44559706701,515535164.6323546,20,22705.399459871976,23.75751388714872
40063 OK Hughes,Medium stocked,117468.85734769353,590005918.6521912,29,24290.037436203987,20.677852823841157
40063 OK Hughes,Poorly stocked,45876.88121682381,217691741.6847948,14,14754.380423616398,32.16081833000828
40063 OK Hughes,Nonstocked,5954.069854453644,20680394.268822867,2,4547.570149961721,76.37750750539378
40065 OK Jackson,Fully stocked,10562.529337185877,28047656.480880685,5,5296.003821834033,50.13954189163011
40065 OK Jackson,Medium stocked,34883.64348415974,169315826.7415172,8,13012.141512507354,37.301555149811165
40065 OK Jackson,Poorly stocked,38066.09281083678,208614671.50405043,7,14443.499281824,37.94321459152272
40065 OK Jackson,Nonstocked,4495.417525844368,20580257.443975672,1,4536.546863416675,100.91491696457228
40067 OK Jefferson,Fully stocked,32051.369836257276,171551592.72878194,7,13097.770525123042,40.86493211377984
40067 OK Jefferson,Medium stocked,54073.51769119772,280555994.4527364,12,16749.805803433555,30.975986986990765
40067 OK Jefferson,Poorly stocked,32990.97775113289,162591195.5860087,7,12751.125267442427,38.650340598058094
40067 OK Jefferson,Nonstocked,4000.5323724058508,6679847.837359915,3,2584.540159749876,64.60490552650067
40069 OK Johnston,Overstocked,12454.398500194267,78256523.96773478,2,8846.271755250049,71.0292974414787
40069 OK Johnston,Fully stocked,64679.4199336595,353785877.0146342,13,18809.196607368274,29.080651351945523
40069 OK Johnston,Medium stocked,98704.30297699303,534192184.1625042,20,23112.59795355131,23.415998347041285
40069 OK Johnston,Poorly stocked,11510.501335203975,40634740.52865431,4,6374.538456127965,55.38019822500636
40069 OK Johnston,Nonstocked,4985.852717169359,23503208.321371023,1,4848.010759205369,97.23533835066337
40071 OK Kay,Overstocked,8245.89619127756,43719829.97164778,2,6612.097244569818,80.18652055751126
40071 OK Kay,Fully stocked,29049.732335867928,161088093.98033226,6,12692.048454852837,43.69075868964846
40071 OK Kay,Medium stocked,28683.604611959247,147785336.86664355,6,12156.699258706845,42.38204864125854
40071 OK Kay,Poorly stocked,7727.547436318169,25547881.940058418,3,5054.491264218232,65.40873810056442
40073 OK Kingfisher,Medium stocked,11208.451349728555,69709840.63542242,2,8349.241919804601,74.49059338609523
40073 OK Kingfisher,Poorly stocked,7746.914678647163,39273280.68884818,2,6266.8397688825735,80.8946532760439
40073 OK Kingfisher,Nonstocked,5694.56946069185,10931180.62997339,3,3306.2336018456695,58.05941300159302
40075 OK Kiowa,Overstocked,832.2756068447918,705415.6111549964,1,839.890237563812,100.91491696457231
40075 OK Kiowa,Fully stocked,5940.047717540299,35087292.82631048,1,5923.452779107003,99.72062617638082
40075 OK Kiowa,Medium stocked,18038.8992191403,99655751.76594323,3,9982.772749388982,55.34025456939573
40075 OK Kiowa,Poorly stocked,28864.08940817015,165840234.23837644,5,12877.897120196933,44.61563619100961
40075 OK Kiowa,Nonstocked,18785.333177157238,97058366.8772667,5,9851.820485436521,52.44421481656886
40077 OK Latimer,Overstocked,8105.595992305531,42021858.14512513,2,6482.426871560151,79.97470978955502
40077 OK Latimer,Fully stocked,132275.24398101048,729488117.1303365,25,27009.037693526523,20.418815252689278
40077 OK Latimer,Medium stocked,139480.17114714882,786711653.0475194,25,28048.380577985594,20.10922437741714
40077 OK Latimer,Poorly stocked,27445.80916714191,144507123.30603814,5,12021.111566990723,43.799443090868614
40077 OK Latimer,Nonstocked,1694.9097320074447,2607537.151792221,1,1614.7870298563278,95.27274517114137
40079 OK Le Flore,Overstocked,45793.62315255594,257226719.06217253,11,16038.289156333743,35.02297493016465
40079 OK Le Flore,Fully stocked,370960.2987099462,1850025900.4882355,64,43011.92742121928,11.594752206852815
40079 OK Le Flore,Medium stocked,212187.08677402855,1143858395.3172803,40,33820.97567068816,15.939224287812698
40079 OK Le Flore,Poorly stocked,36623.362179663076,167198623.78323463,11,12930.53068451696,35.30678210559618
40079 OK Le Flore,Nonstocked,4861.967030790233,22169960.065865036,3,4708.498706155184,96.84349310344653
40081 OK Lincoln,Overstocked,8158.196089307487,12949581.963457223,6,3598.5527595767194,44.10966248155216
40081 OK Lincoln,Fully stocked,68266.11785065659,344267910.6377661,17,18554.457972082237,27.179600299922107
40081 OK Lincoln,Medium stocked,83440.32311304504,454255473.5239534,16,21313.269892814507,25.543129625635874
40081 OK Lincoln,Poorly stocked,17447.02526728697,98333682.57882532,4,9916.334130051555,56.836818759267814
40081 OK Lincoln,Nonstocked,13481.07655522997,46378507.44587412,6,6810.176755846658,50.51656466711968
40083 OK Logan,Overstocked,908.4024216573883,780197.9882308242,1,883.2881682841813,97.23533835066337
40083 OK Logan,Fully stocked,27013.80350212226,125500025.68229899,7,11202.679397461081,41.47020391475408
40083 OK Logan,Medium stocked,45327.75059699535,219997633.00234148,12,14832.317182501913,32.72237644081351
40083 OK Logan,Poorly stocked,27412.35323345209,154133059.19604543,6,12415.033596251176,45.28992272396648
40083 OK Logan,Nonstocked,2837.5254978412527,3273212.163564153,3,1809.2020792504504,63.75985275293083
40085 OK Love,Overstocked,5964.887659083174,34474495.24347985,2,5871.498551773631,98.43435262075167
40085 OK Love,Fully stocked,59316.34864868935,310486150.75229883,13,17620.61720690563,29.70617310122472
40085 OK Love,Medium stocked,54703.61944667969,324497700.62957114,10,18013.819712364482,32.92984978795193
40085 OK Love,Poorly stocked,38025.190308435325,206369705.89227653,8,14365.573636032657,37.779097276065094
40087 OK McClain,Overstocked,1821.1237612985406,2636891.1488127806,2,1623.8507162953067,89.16751023760354
40087 OK McClain,Fully stocked,11687.368753032752,58333994.547678426,3,7637.669444776883,65.34977723531642
40087 OK McClain,Medium stocked,31906.304402662012,178104795.98430562,7,13345.59088179709,41.827441728674906
40087 OK McClain,Poorly stocked,17516.8709147498,77060793.11201783,5,8778.427712980145,50.11413143193519
40087 OK McClain,Nonstocked,8309.754528615596,44314904.06783834,2,6656.944048723734,80.1099963398411
40089 OK McCurtain,Overstocked,57788.84495761782,263324988.70446175,19,16227.29147776861,28.080318078116388
40089 OK McCurtain,Fully stocked,413796.7289758415,2122248558.9097404,80,46067.86905110481,11.132970810359975
40089 OK McCurtain,Medium stocked,358661.17468529136,1838955403.531817,67,42883.04331005225,11.956421920404443
40089 OK McCurtain,Poorly stocked,102326.52561610306,520125681.0811967,24,22806.264075494626,22.287734229398694
40089 OK McCurtain,Nonstocked,1477.1673291256877,2266359.148905692,1,1505.4431735889907,101.91419373457433
40091 OK McIntosh,Overstocked,6871.244524099204,23155943.307852566,3,4812.062271817829,70.03188803630408
40091 OK McIntosh,Fully stocked,38121.223546425885,215117488.46905434,7,14666.884074985195,38.47432666247752
40091 OK McIntosh,Medium stocked,119017.48363080231,668162882.118505,19,25848.846823765754,21.71852910615222
40091 OK McIntosh,Poorly stocked,8779.24881966909,42775031.33384286,3,6540.26232913045,74.49683296909868
40091 OK McIntosh,Nonstocked,2.270363050343989,4.965455098466509,1,2.228330114338203,98.14862490827547
40093 OK Major,Fully stocked,17217.42758120815,74283294.41899534,4,8618.775691419016,50.05844020988317
40093 OK Major,Medium stocked,35751.735618136605,193324135.33821377,6,13904.104981559,38.89071325115065
40093 OK Major,Poorly stocked,29526.622182558694,165198442.0955571,5,12852.954605675579,43.53005408545441
40093 OK Major,Nonstocked,9801.547195670526,43387361.101470925,3,6586.908311299841,67.20274034092665
40095 OK Marshall,Overstocked,3115.463726124741,4901658.380685382,2,2213.9689204425117,71.06386448595956
40095 OK Marshall,Fully stocked,50409.566071605994,265804544.0659498,11,16303.513243039053,32.342101933351636
40095 OK Marshall,Medium stocked,26041.396689796467,114225235.32948902,7,10687.620658008453,41.040888802235685
40095 OK Marshall,Poorly stocked,9340.798875145701,44019294.73185081,2,6634.703816437536,71.02929744147869
40095 OK Marshall,Nonstocked,2616.216524574843,6471361.016142669,1,2543.886989656315,97.2353383506634
40097 OK Mayes,Overstocked,1068.928203430138,1100691.24160932,1,1049.1383329234138,98.14862490827547
40097 OK Mayes,Fully stocked,63040.140500344656,345289903.38363385,11,18581.977919038487,29.47642212018372
40097 OK Mayes,Medium stocked,51143.47022159136,260758618.4846569,10,16148.022122992552,31.5739664379976
40097 OK Mayes,Poorly stocked,16435.035711702174,86328770.99475878,4,9291.327730456976,56.533663165948035
40097 OK Mayes,Nonstocked,1664.190113719307,2581660.6374717145,1,1606.7546911310744,96.54874631721793
40099 OK Murray,Overstocked,4338.469656961221,9352361.212574547,2,3058.1630454530296,70.48944183684918
40099 OK Murray,Fully stocked,32984.489200383294,177572074.9313748,7,13325.617243916875,40.399647127965906
40099 OK Murray,Medium stocked,22418.417677816724,109579584.99327056,5,10468.026795593836,46.69386995118779
40099 OK Murray,Poorly stocked,11633.656340061836,65046554.83066538,2,8065.144439541388,69.32596428663733
40099 OK Murray,Nonstocked,3115.463726124741,4901658.380685382,2,2213.9689204425117,71.06386448595956
40101 OK Muskogee,Overstocked,13261.804553381731,66758019.222706504,3,8170.558072904599,61.60970055030048
40101 OK Muskogee,Fully stocked,46760.607081130904,264524886.06795487,9,16264.221040921539,34.78188598514703
40101 OK Muskogee,Medium stocked,112264.01698773215,621645782.606327,19,24932.82540359851,22.209097868218173
40101 OK Muskogee,Poorly stocked,31914.618574098993,190064108.01688278,6,13786.373998150593,43.19767747228923
40103 OK Noble,Fully stocked,16201.377978529377,83157089.44865115,3,9119.050907229937,56.28565001887381
40103 OK Noble,Medium stocked,9390.7326737963,42963494.27033138,2,6554.654397474468,69.79917994859375
40103 OK Noble,Poorly stocked,12035.658874458166,59209204.7157366,3,7694.75176439998,63.932949950331576
40105 OK Nowata,Overstocked,2666.3368423708666,3715899.279081377,2,1927.6667966952632,72.2964467978176
40105 OK Nowata,Fully stocked,21654.42330148802,109559366.453431,5,10467.061022724143,48.33682650881255
40105 OK Nowata,Medium stocked,4600.109518588302,22010430.142866984,1,4691.527485038,101.98729978232677
40105 OK Nowata,Poorly stocked,13624.579838237401,79413562.0651353,3,8911.428733100844,65.40699851962339
40107 OK Okfuskee,Overstocked,16714.626458697643,82574713.6984948,5,9087.062985282693,54.36593517502234
40107 OK Okfuskee,Fully stocked,39707.38478913456,207326921.36025527,9,14398.8513903108,36.262401734024216
40107 OK Okfuskee,Medium stocked,118121.1818885404,639766942.4388462,24,25293.614657435704,21.413275970522253
40107 OK Okfuskee,Poorly stocked,20905.596268871966,113120692.1041297,5,10635.821176765323,50.87547391605308
40107 OK Okfuskee,Nonstocked,528.0106230604832,164386.55458794395,2,405.4461179835663,76.7874925760959
40109 OK Oklahoma,Overstocked,5814.051281606485,36643052.630750954,1,6053.350529314403,104.11587782971527
40109 OK Oklahoma,Fully stocked,22708.185230451327,110612581.2859061,6,10517.251603242461,46.31480453637919
40109 OK Oklahoma,Medium stocked,52528.66941909588,255432784.69319367,12,15982.264692251649,30.425793893118442
40109 OK Oklahoma,Poorly stocked,45413.12565586773,230422408.91834262,11,15179.670909421673,33.4257347191876
40109 OK Oklahoma,Nonstocked,4762.719145932189,12367247.42847707,2,3516.709744701298,73.83827676895244
40111 OK Okmulgee,Overstocked,4348.185400638686,6256541.270152235,3,2501.3079119037375,57.52532795718258
40111 OK Okmulgee,Fully stocked,45473.043178139495,255309196.05997106,9,15978.397793895703,35.13817566882589
40111 OK Okmulgee,Medium stocked,73988.33573873388,403593004.96433735,14,20089.624311179574,27.15242086552622
40111 OK Okmulgee,Poorly stocked,13677.538667747744,78277639.57086888,3,8847.465149457717,64.68609129448446
40111 OK Okmulgee,Nonstocked,7914.812925499247,41844872.21014373,2,6468.7612577790915,81.72980610746473
40113 OK Osage,Overstocked,33925.89838878653,188498118.3593076,9,13729.46169226265,40.468970150546184
40113 OK Osage,Fully stocked,132398.35800121262,669796117.7068117,29,25880.419581351685,19.547387121760718
40113 OK Osage,Medium stocked,229444.86124339435,1216090720.4468122,41,34872.492317682314,15.198637323452491
40113 OK Osage,Poorly stocked,57162.55861165766,314947977.4619024,12,17746.773719803336,31.04615005141509
40113 OK Osage,Nonstocked,4876.623283021858,23224000.45909287,1,4819.128599559558,98.82101445763773
40115 OK Ottawa,Overstocked,6656.760454877228,41306570.19954743,1,6427.018764524298,96.54874631721793
40115 OK Ottawa,Fully stocked,18306.091250912377,104887468.22472292,3,10241.458305569717,55.945631239324676
40115 OK Ottawa,Medium stocked,22872.24284645299,126315964.1624406,5,11239.037510500648,49.13832712406509
40115 OK Ottawa,Poorly stocked,2132.626346929018,4239579.839126372,1,2059.0240015906497,96.54874631721793
40115 OK Ottawa,Nonstocked,1415.7252267462322,2188409.815841563,1,1479.3274876921482,104.49255687080561
40117 OK Pawnee,Overstocked,10934.90786173546,46608324.07351527,4,6827.028934574342,62.43334668108338
40117 OK Pawnee,Fully stocked,30173.666509778428,142483426.22206327,7,11936.642166960659,39.55980014259232
40117 OK Pawnee,Medium stocked,41121.38015570056,227579123.40961045,8,15085.725816466718,36.68584507462214
40117 OK Pawnee,Poorly stocked,25028.829708565376,105862521.97322366,7,10288.951451592318,41.10840007861506
40117 OK Pawnee,Nonstocked,2306.9012572681977,5300274.70492914,1,2302.2325479692836,99.79761989013596
40119 OK Payne,Fully stocked,38976.8503504268,187067811.00668544,11,13677.273522405167,35.09076130943813
40119 OK Payne,Medium stocked,80824.95771921161,446892722.062134,16,21139.837323454834,26.155086151600944
40119 OK Payne,Poorly stocked,25894.700758919847,131811076.3650072,7,11480.900503227402,44.33687266794392
40119 OK Payne,Nonstocked,4118.641516009266,8755799.882042227,2,2959.0200881444225,71.84456517137107
40121 OK Pittsburg,Overstocked,21986.151386751797,92314728.66661234,7,9608.055405055298,43.70048780272125
40121 OK Pittsburg,Fully stocked,156125.2416016635,846609701.0424759,30,29096.55823362062,18.636677794777935
40121 OK Pittsburg,Medium stocked,152824.68073726652,807767041.3152807,31,28421.242782737012,18.597285887086727
40121 OK Pittsburg,Poorly stocked,44146.445535670224,186780606.47406855,12,13666.77015516353,30.957804165956716
40121 OK Pittsburg,Nonstocked,6410.6862602980855,39414320.99333291,1,6278.082588922585,97.93152143169561
40123 OK Pontotoc,Overstocked,5231.442526409875,8731492.160414696,3,2954.9098396422683,56.48365292603342
40123 OK Pontotoc,Fully stocked,70701.81335565957,346944893.36785424,16,18626.456811961158,26.345090638994396
40123 OK Pontotoc,Medium stocked,79765.70940435471,412766448.5949914,18,20316.65446364119,25.470411553228196
40123 OK Pontotoc,Poorly stocked,27918.35281083438,151866163.16325492,6,12323.399010145493,44.14085277037943
40123 OK Pontotoc,Nonstocked,9971.705434338717,52069261.857988425,2,7215.903398604254,72.36378417031312
40125 OK Pottawatomie,Overstocked,8817.94822211264,41263776.98116047,3,6423.688736322804,72.84788450236319
40125 OK Pottawatomie,Fully stocked,61609.21453951897,302965336.2842123,15,17405.89946783022,28.252104166439707
40125 OK Pottawatomie,Medium stocked,107166.65599375044,555981512.1926544,23,23579.26021300614,22.002422296708776
40125 OK Pottawatomie,Poorly stocked,31582.98626578815,160557070.84862143,8,12671.111665857161,40.12005565028844
40125 OK Pottawatomie,Nonstocked,11017.44526678449,32000849.783462334,5,5656.929359949825,51.345200479501315
40127 OK Pushmataha,Overstocked,53263.16297656554,282442891.00247544,14,16806.037337887698,31.55283388874584
40127 OK Pushmataha,Fully stocked,256119.28419190322,1338542845.4242911,51,36586.101806892344,14.28478996508493
40127 OK Pushmataha,Medium stocked,346318.28423586057,1825483399.6939902,66,42725.67611745881,12.337112437401782
40127 OK Pushmataha,Poorly stocked,89316.51081208563,489099361.98807275,18,22115.590925590768,24.760921272574222
40127 OK Pushmataha,Nonstocked,10425.653204678396,38572615.135041095,5,6210.685560792874,59.571188863311676
40129 OK Roger Mills,Overstocked,7012.098576752025,42978501.504040815,1,6555.799074410443,93.49268272048539
40129 OK Roger Mills,Fully stocked,24852.275447559907,105467615.34822673,7,10269.742710906965,41.32314858885603
40129 OK Roger Mills,Medium stocked,16214.809809330722,85845439.84261252,4,9265.281422742242,57.140857843491865
40129 OK Roger Mills,Poorly stocked,17784.795510449698,84147981.76418345,4,9173.220904577816,51.5790069061405
40129 OK Roger Mills,Nonstocked,2996.9450172295783,4570285.729430817,2,2137.822660893746,71.33339612850095
40131 OK Rogers,Overstocked,7395.5012700806765,41369486.92747946,2,6431.911607561119,86.97059702473628
40131 OK Rogers,Fully stocked,48092.83830173359,233669431.17648846,11,15286.24974205539,31.7848775032776
40131 OK Rogers,Medium stocked,6320.246392772798,15028748.529068232,3,3876.6929887557812,61.337687612761115
40131 OK Rogers,Poorly stocked,16299.16799980405,93272781.4582563,3,9657.783465073977,59.253229767249984
40131 OK Rogers,Nonstocked,2413.2645290362366,4899653.61809375,3,2213.516121037692,91.72289628446507
40133 OK Seminole,Overstocked,9312.344882857278,41647343.04124671,4,6453.4752685081785,69.30021761101355
40133 OK Seminole,Fully stocked,67855.85763405061,345789572.8228887,15,18595.41805991166,27.404293023894123
40133 OK Seminole,Medium stocked,90082.0659246614,504056306.42895365,17,22451.19832946459,24.923049997811184
40133 OK Seminole,Poorly stocked,27316.026270609065,134739544.20557943,6,11607.736394559424,42.494234994380854
40133 OK Seminole,Nonstocked,6727.989430191807,41785698.60561086,2,6464.185842440706,96.07901304708828
40135 OK Sequoyah,Overstocked,6669.0569362187125,35958235.30382564,2,5996.518598639183,89.91554062273681
40135 OK Sequoyah,Fully stocked,77502.06576724394,433850460.59994715,13,20829.077286330932,26.875512388128225
40135 OK Sequoyah,Medium stocked,145065.10992763055,790867196.8746713,24,28122.36115397623,19.3860268454667
40135 OK Sequoyah,Poorly stocked,29786.93278307413,148666656.39145076,6,12192.893684087087,40.93369993104987
40135 OK Sequoyah,Nonstocked,1990.8374995604443,2631293.714021941,2,1622.1262941034959,81.47959310901287
40137 OK Stephens,Overstocked,11625.41294422979,48612184.88577301,6,6972.243891730482,59.97416113456096
40137 OK Stephens,Fully stocked,59929.70108960126,296117860.977784,15,17208.075458277835,28.713768207436807
40137 OK Stephens,Medium stocked,23387.619365452654,115601566.05184478,6,10751.816872131183,45.97225867295146
40137 OK Stephens,Poorly stocked,39108.805560181056,181895304.2455616,9,13486.85672221521,34.48547335832461
40137 OK Stephens,Nonstocked,11459.657270971464,60804325.820484824,3,7797.712858299209,68.04490460680398
40141 OK Tillman,Medium stocked,12488.062577785902,55927150.96632856,4,7478.445758734134,59.884755638852994
40141 OK Tillman,Poorly stocked,25290.74077604385,124538330.26058532,6,11159.674290076091,44.125533486337694
40141 OK Tillman,Nonstocked,8652.639403411915,29036522.292248636,3,5388.554749860916,62.276428019594775
40143 OK Tulsa,Overstocked,227.91395946829698,54029.88450192057,1,232.44329308870275,101.98729978232677
40143 OK Tulsa,Fully stocked,51516.71003672674,277444398.19132817,10,16656.662276438463,32.3325427119934
40143 OK Tulsa,Medium stocked,18406.76829615971,94048368.9703336,4,9697.85383321143,52.68634709350222
40143 OK Tulsa,Poorly stocked,18914.87206416673,99963066.51042819,4,9998.153154979584,52.85868770913116
40143 OK Tulsa,Nonstocked,1575.0526558676518,2539178.8704688144,1,1593.4801129819018,101.16995816270655
40145 OK Wagoner,Fully stocked,53906.84562260945,248263749.39744744,13,15756.387574486971,29.228917760824192
40145 OK Wagoner,Medium stocked,58893.29219409662,331354520.9290308,12,18203.145907480684,30.90869134550665
40145 OK Wagoner,Poorly stocked,5927.460180710519,19556610.53098221,2,4422.285668179094,74.60675455181209
40147 OK Washington,Overstocked,3004.6586492818615,9240456.377718678,1,3039.8118984106036,101.16995816270658
40147 OK Washington,Fully stocked,16711.289778123915,96118376.01636755,3,9803.997960850846,58.66691375123463
40147 OK Washington,Medium stocked,23569.916828353224,143089784.47119373,4,11962.014231357265,50.75119406856653
40147 OK Washington,Poorly stocked,14360.847586559395,83103657.46017472,3,9116.120746248083,63.478988209442754
40149 OK Washita,Fully stocked,10518.147865128036,48127999.380100995,2,6937.43463969939,65.9568084481853
40149 OK Washita,Medium stocked,16853.98091132011,95862457.97884679,3,9790.93754340445,58.09272951548372
40149 OK Washita,Poorly stocked,3506.0492883760126,10744625.376010204,1,3277.8995372052213,93.49268272048539
40149 OK Washita,Nonstocked,1753.0246441880063,2686156.344002551,1,1638.9497686026107,93.49268272048539
40151 OK Woods,Overstocked,321.75652913444145,102175.98323326433,1,319.649782157386,99.34523567160461
40151 OK Woods,Fully stocked,900.8156597464817,800877.2246700636,1,894.9174401418622,99.34523567160461
40151 OK Woods,Medium stocked,13305.188971926653,51730980.38510521,4,7192.425208864199,54.057294669319546
40151 OK Woods,Poorly stocked,30608.94618548548,168716999.93365347,6,12989.110821517132,42.435668130503835
40151 OK Woods,Nonstocked,9273.056923581804,41940192.455246106,3,6476.124802321687,69.83807880929328
40153 OK Woodward,Fully stocked,12882.424653068461,79081168.70842391,2,8892.759341645535,69.03016769849589
40153 OK Woodward,Medium stocked,47416.405807924966,236021308.04639113,10,15362.984997922478,32.40014660781137
40153 OK Woodward,Poorly stocked,10673.60571127465,58071609.95796136,2,7620.473079669094,71.395489826081
40153 OK Woodward,Nonstocked,24859.938685655434,137039255.06937906,5,11706.376684071765,47.089322431943586
41001 OR Baker,Overstocked,8526.263923115643,14178931.152638214,8,3765.4921527787324,44.16344821991808
41001 OR Baker,Fully stocked,94136.43818434174,217148976.00471258,52,14735.975570172222,15.65384866306036
41001 OR Baker,Medium stocked,255528.76716345592,490822786.5067738,137,22154.52067878639,8.67006909817502
41001 OR Baker,Poorly stocked,328257.9553912564,1019650029.7625438,147,31931.95937869369,9.727703123183543
41001 OR Baker,Nonstocked,48250.717688343764,185808823.2893601,43,13631.171016804099,28.250711429515313
41003 OR Benton,Overstocked,35214.05860842333,183880580.16862097,10,13560.257378406244,38.508078631875115
41003 OR Benton,Fully stocked,135312.75286582607,700475351.3737856,37,26466.494882658444,19.559497772469527
41003 OR Benton,Medium stocked,70312.85503694353,352972246.53865874,17,18787.555629689,26.71994419771137
41003 OR Benton,Poorly stocked,34546.521579704655,154576391.85397208,9,12432.875445928512,35.98879099084917
41003 OR Benton,Nonstocked,14853.116565609245,68379574.28585143,7,8269.194294842238,55.673125961918636
41005 OR Clackamas,Overstocked,61771.209919821325,230453475.70558453,31,15180.6941773288,24.575678859185782
41005 OR Clackamas,Fully stocked,437082.08698597684,1333359658.3828504,180,36515.197635818025,8.354311174731249
41005 OR Clackamas,Medium stocked,238666.8511938295,931354074.5322394,96,30518.094215272347,12.786901097751343
