FIPS,Snow_Prob,Hover_county_name,Standardized_Jan_Temp,Standardized_Jan_Sun,Standardized_Jul_Temp,Standardized_Jul_Hum,Standardized_Topog,Standardized_LN_Water,Natural_Amenity_Rank,Urban_influence,Forest_Percent
47085,0.15,"HUMPHREYS, TN",0.46651,-0.76802,-0.25332,-0.47965,0.77701,0.87101,4,6,58.60461695176813
47087,1.1,"JACKSON, TN",0.50788,-0.76802,-0.04893,-0.47965,0.92868,0.72486,4,9,71.33862895351744
47089,0.8,"JEFFERSON, TN",0.44997,-0.76802,0.10589,-0.61656,0.77701,1.4398,4,6,41.4601344220711
47091,11.77,"JOHNSON, TN",0.29279,-0.76802,0.48,-0.61656,1.08035,0.26744,4,6,78.71720252924823
47093,5.003333333333333,"KNOX, TN",0.55751,-0.76802,-0.05102,-0.61656,0.77701,0.7177,4,2,26.63992964629752
47095,4.550000000000001,"LAKE, TN",0.30933,-0.01529,-0.7934,-0.20582,-1.19466,1.54346,3,9,20.44117833055232
47097,1.8,"LAUDERDALE, TN",0.4996,-0.01529,-0.62218,-0.20582,-0.73966,1.13415,3,4,28.741209354546182
47099,0.5499999999999999,"LAWRENCE, TN",0.50788,-0.76802,0.1124,-0.47965,0.77701,-1.03678,3,5,39.62790740544581
47101,0.15,"LEWIS, TN",0.55751,-0.76802,0.08342,-0.47965,0.77701,-0.97523,3,8,84.84075007741299
47103,0.3,"LINCOLN, TN",0.63196,-0.76802,-0.02728,-0.47965,0.77701,-1.33369,3,6,36.45462593943108
47105,1.1,"LOUDON, TN",0.48306,-0.76802,0.11345,-0.61656,0.77701,1.15044,4,2,38.296952482181304
47107,1.2,"MC MINN, TN",0.48306,-0.76802,0.11345,-0.61656,0.77701,-0.33739,3,7,55.6524391739025
47109,1.1,"MC NAIRY, TN",0.65678,-0.01529,-0.43165,-0.20582,-0.73966,-0.95085,3,8,65.10186495748795
47111,1.7833333333333334,"MACON, TN",0.36724,-0.76802,-0.00713,-0.47965,0.77701,-1.99667,3,6,43.3637534678383
47113,2.35,"MADISON, TN",0.48306,-0.01529,-0.37053,-0.20582,-0.73966,-0.58862,3,2,40.47828907328165
47115,2.3,"MARION, TN",0.60715,-0.76802,-0.16067,-0.5481,1.08035,0.61577,4,2,76.12795163802039
47117,2.3,"MARSHALL, TN",0.42515,-0.76802,-0.08128,-0.47965,0.77701,-0.76686,3,6,48.52447975080449
47119,0.45,"MAURY, TN",0.55751,-0.76802,0.08342,-0.47965,0.77701,-0.35946,3,5,34.269907489141275
47121,1.9,"MEIGS, TN",0.48306,-0.76802,0.11345,-0.61656,0.77701,1.31138,4,6,51.148318467699674
47123,2.2166666666666663,"MONROE, TN",0.48306,-0.76802,0.11345,-0.61656,1.68702,0.61281,4,6,64.46233393220454
47125,0.0,"MONTGOMERY, TN",0.41688,-0.76802,-0.46632,-0.47965,0.77701,0.01053,3,2,38.51835939474939
47127,0.8,"MOORE, TN",0.56578,-0.76802,0.22647,-0.47965,0.77701,0.04715,4,8,42.99052103543626
47129,3.6,"MORGAN, TN",0.13561,-0.76802,0.93477,-0.5481,1.08035,-1.35953,3,6,76.40582922223221
47131,3.7,"OBION, TN",0.25143,-0.01529,-0.42348,-0.20582,-0.73966,0.42027,3,7,23.47749211184251
47133,0.4,"OVERTON, TN",0.13561,-0.76802,0.93477,-0.5481,0.92868,-0.48741,4,8,51.691683285686864
47135,0.0,"PERRY, TN",0.38379,-0.76802,0.09076,-0.47965,0.77701,0.42408,4,9,78.70866824612693
47137,4.875,"PICKETT, TN",0.36724,-0.76802,-0.00713,-0.5481,1.53535,1.09187,4,9,61.71599915972724
47139,1.5333333333333332,"POLK, TN",0.44997,-0.76802,0.56298,-0.61656,1.68702,0.35034,4,9,74.00342033446444
47141,9.7,"PUTNAM, TN",0.13561,-0.76802,0.93477,-0.5481,0.92868,-0.44643,4,7,50.35609381339309
47143,0.8,"RHEA, TN",0.48306,-0.76802,0.11345,-0.61656,1.08035,1.04206,4,6,59.006941882726004
47145,0.2,"ROANE, TN",0.48306,-0.76802,0.11345,-0.61656,0.77701,1.22617,4,5,65.98269113817713
47147,2.6,"ROBERTSON, TN",0.30106,-0.76802,-0.1567,-0.47965,0.77701,-1.59197,3,2,10.620392184923439
47149,1.2,"RUTHERFORD, TN",0.59887,-0.76802,-0.19617,-0.47965,0.01867,-0.02743,3,2,35.04873010536658
47151,1.4,"SCOTT, TN",0.40861,-0.76802,0.38548,-0.5481,1.53535,-0.73465,4,6,82.69164924271179
47153,1.2,"SEQUATCHIE, TN",0.39206,-0.76802,0.74468,-0.5481,1.08035,-1.33898,3,6,75.14208943717307
47155,18.566666666666663,"SEVIER, TN",0.44997,-0.76802,0.9663,-0.61656,1.68702,0.03678,4,2,71.83739383406107
47157,1.5666666666666669,"SHELBY, TN",0.63196,-0.01529,-0.88769,-0.20582,-0.73966,0.776,3,1,29.335129036293576
47159,2.7,"SMITH, TN",0.50788,-0.76802,-0.04893,-0.47965,0.92868,0.72855,4,6,48.874545616165
47161,1.925,"STEWART, TN",0.40033,-0.76802,-0.08023,-0.47965,0.77701,1.13176,4,6,63.49752654971106
47163,4.449999999999999,"SULLIVAN, TN",0.29279,-0.76802,0.48,-0.61656,1.08035,0.80397,4,2,44.85292163257988
47165,1.55,"SUMNER, TN",0.30106,-0.76802,-0.1567,-0.47965,0.77701,0.58063,4,2,31.147901862187588
47167,1.7,"TIPTON, TN",0.4996,-0.01529,-0.62218,-0.20582,-0.73966,0.70819,3,1,17.86143792115645
47169,1.9166666666666667,"TROUSDALE, TN",0.50788,-0.76802,-0.04893,-0.47965,0.01867,0.46857,3,6,47.28096605548689
47171,6.3,"UNICOI, TN",0.46651,-0.76802,0.39199,-0.61656,1.68702,-0.79893,4,2,89.61205413103104
47173,7.1,"UNION, TN",0.64024,-0.76802,0.03511,-0.61656,0.77701,1.28044,4,2,68.37138138340858
47175,4.55,"VAN BUREN, TN",0.5906,-0.76802,0.22542,-0.5481,-0.43633,-0.3787,3,9,77.20944865983425
47177,2.6,"WARREN, TN",0.5906,-0.76802,0.22542,-0.5481,-0.43633,-0.5086,3,7,38.99908884875576
47179,5.0375,"WASHINGTON, TN",0.46651,-0.76802,0.39199,-0.61656,1.08035,0.11677,4,2,34.06990383626987
47181,0.0,"WAYNE, TN",0.38379,-0.76802,0.09076,-0.47965,0.77701,-0.71104,3,6,73.37681632291842
47183,0.65,"WEAKLEY, TN",0.4417,-0.01529,-0.49426,-0.20582,-0.73966,-0.60674,3,8,27.100456993571143
47185,2.0,"WHITE, TN",0.13561,-0.76802,0.93477,-0.5481,-0.43633,-0.07435,3,8,54.44569962545142
47187,0.95,"WILLIAMSON, TN",0.51615,-0.76802,-0.04031,-0.47965,0.77701,-0.87992,3,2,37.61037123112989
47189,1.5,"WILSON, TN",0.44997,-0.76802,-0.53942,-0.47965,0.01867,0.49564,3,2,35.82702517907399
48001,0.0,"ANDERSON, TX",1.15314,0.34602,-0.7215,0.4103,0.01867,-0.13291,4,3,59.23102489916556
48003,0.6,"ANDREWS, TX",0.7726,1.9418,-0.33795,1.23178,-1.043,-1.88799,4,5,42.61435460992908
48005,0.15,"ANGELINA, TX",1.31859,0.34602,-0.54924,0.4103,-0.73966,1.13709,4,7,68.42335037890427
48007,0.0,"ARANSAS, TX",1.82321,0.22558,-0.21206,0.8895,-1.19466,2.18108,5,6,7.9142549963354
48009,0.6666666666666666,"ARCHER, TX",0.70642,0.31591,-1.88569,0.8895,-0.73966,0.37922,3,2,44.33854720892785
48011,6.608333333333333,"ARMSTRONG, TX",0.2597,1.9418,-0.49553,1.23178,-0.588,-1.9922,4,6,27.09898621798365
48013,0.025,"ATASCOSA, TX",1.66603,0.16536,-0.77903,1.16332,-0.73966,-0.57957,4,4,35.132917733815525
48015,0.0,"AUSTIN, TX",1.66603,0.22558,-0.45637,0.8895,-0.73966,-0.20549,4,4,14.645553904933331
48017,6.0,"BAILEY, TX",0.27624,1.9418,-0.2632,1.23178,-1.043,-1.23605,4,8,2.08346629213483
48019,0.05,"BANDERA, TX",1.29377,1.6106,-0.03732,1.50561,1.53535,-0.07923,6,4,73.58912478501664
48021,0.0333333333333333,"BASTROP, TX",1.41786,0.22558,-0.8492,0.8895,-0.73966,-0.00466,4,2,41.68492476292594
48023,1.6,"BAYLOR, TX",0.62369,1.46005,-1.67606,1.30024,-0.73966,0.72757,4,8,54.82306338261657
48025,0.0,"BEE, TX",1.74876,0.22558,-0.47779,0.8895,-0.73966,-2.00271,3,5,44.79080358678887
48027,0.0,"BELL, TX",1.17795,0.31591,-1.12587,0.8895,-0.588,0.59121,4,2,26.57107618122913
48029,0.0666666666666666,"BEXAR, TX",1.47577,0.22558,-0.84269,0.8895,0.92868,-0.04338,5,1,25.50385628760628
48031,0.1,"BLANCO, TX",1.18623,1.6106,-0.63327,1.50561,0.92868,-0.54581,5,6,66.57261261689726
48033,0.6,"BORDEN, TX",0.68987,1.46005,-1.04251,1.30024,0.01867,-0.03136,5,9,52.99712602739726
48035,0.0,"BOSQUE, TX",1.14486,0.31591,-1.16032,0.8895,-0.588,0.24174,4,6,45.39559931159971
48037,0.95,"BOWIE, TX",0.83878,0.34602,-0.86058,0.4103,-0.73966,0.79066,4,2,47.33820218389721
48039,0.0,"BRAZORIA, TX",1.71567,-0.16583,0.0524,-0.5481,-1.19466,1.45195,4,1,20.446137809218328
48041,0.0083333333333333,"BRAZOS, TX",1.4344,0.34602,-0.80509,0.4103,-0.73966,-0.05468,4,2,25.972975513989372
48043,0.6875,"BREWSTER, TX",1.07041,2.93539,0.75187,1.84789,0.32201,-2.35103,5,8,9.31326721139343
48045,4.2,"BRISCOE, TX",0.44997,1.9418,-0.35121,1.23178,-0.588,-0.92641,4,9,41.5168568614165
48047,0.0,"BROOKS, TX",1.97212,0.16536,-0.75611,1.16332,-1.19466,-1.68835,3,8,61.30282578993685
48049,0.8,"BROWN, TX",0.97114,0.31591,-1.3412,0.8895,-0.73966,0.25043,4,7,60.85472939707211
48051,0.0,"BURLESON, TX",1.4344,0.22558,-0.80509,0.8895,-0.73966,0.39864,4,6,32.17571572332441
48053,0.0,"BURNET, TX",1.13659,1.6106,-1.38404,1.50561,0.92868,0.55858,5,6,58.72080607896572
48055,0.0333333333333333,"CALDWELL, TX",1.5254,0.22558,-0.84478,0.8895,-0.73966,-0.54181,4,2,41.82098419385345
48057,0.0,"CALHOUN, TX",1.82321,-0.16583,-0.21206,-0.5481,-1.19466,2.16131,4,5,7.1552137808852
48059,1.7,"CALLAHAN, TX",0.89669,0.31591,-1.2305,0.8895,0.01867,-0.56332,4,6,69.03802467020314
48061,0.1333333333333333,"CAMERON, TX",2.26993,-0.07551,0.06483,-0.47965,-1.19466,1.8701,5,2,3.98918617600715
48063,0.6,"CAMP, TX",0.88014,0.34602,-0.81752,0.4103,-0.73966,0.6317,4,6,32.66332308358396
48065,7.208333333333333,"CARSON, TX",0.2597,1.9418,-0.49553,1.23178,-0.588,-1.14034,4,6,0.0
48067,0.4,"CASS, TX",0.88014,0.34602,-0.81752,0.4103,-0.73966,0.54757,4,6,65.87717808584127
48069,5.95,"CASTRO, TX",0.30106,1.9418,-0.10292,1.23178,-1.043,-1.09765,4,8,0.0
48071,0.0,"CHAMBERS, TX",1.74049,-0.16583,-0.16375,-0.5481,-1.19466,1.90436,4,1,8.26202000513893
48073,0.05,"CHEROKEE, TX",1.15314,0.34602,-0.7215,0.4103,0.01867,0.0387,4,5,60.39509012448298
48075,3.75,"CHILDRESS, TX",0.56578,1.46005,-1.38681,1.30024,-0.588,-0.32645,4,8,21.47407790392404
48077,0.15,"CLAY, TX",0.70642,0.31591,-1.88569,0.8895,-0.73966,0.35009,3,6,40.87674843173024
48079,2.8,"COCHRAN, TX",0.51615,1.9418,-0.49741,1.23178,-1.043,-2.27211,3,8,10.61293393658259
48081,0.3666666666666667,"COKE, TX",1.12005,1.6106,-1.21305,1.50561,0.01867,0.69288,5,6,66.9098365590662
48083,0.85,"COLEMAN, TX",1.12832,1.46005,-0.88178,1.30024,-0.73966,-0.12386,4,6,54.57906604525172
48085,1.05,"COLLIN, TX",0.78914,0.31591,-1.10048,0.8895,-0.73966,0.86025,4,1,11.879777224759449
48087,0.9,"COLLINGSWORT, TX",0.51615,1.46005,-1.35782,1.30024,-0.588,-1.32398,3,9,12.37012272727272
48089,0.0,"COLORADO, TX",1.66603,0.22558,-0.45637,0.8895,-0.73966,0.13363,4,8,21.616836819179998
48091,0.02,"COMAL, TX",1.5254,0.22558,-0.84478,0.8895,0.92868,0.52488,5,1,49.54373882111608
48093,0.0,"COMANCHE, TX",0.97114,0.31591,-1.3412,0.8895,-0.588,0.11403,4,8,41.28044538692245
48095,0.6375000000000001,"CONCHO, TX",1.20277,1.6106,-0.7236,1.50561,-0.588,-0.70433,4,6,55.29936812264431
48097,0.1333333333333333,"COOKE, TX",0.75605,0.31591,-1.37692,0.8895,-0.588,0.62983,4,3,22.91890119292301
48099,0.0,"CORYELL, TX",1.24413,0.31591,-1.29896,0.8895,0.17034,-0.31374,4,2,46.12491027940383
48101,1.95,"COTTLE, TX",0.56578,1.46005,-1.38681,1.30024,-0.588,-1.53658,3,9,30.55604063687839
48103,0.7,"CRANE, TX",1.12832,2.93539,-1.17755,1.84789,-1.043,-2.35103,4,6,59.52455974892922
48105,0.3023809523809523,"CROCKETT, TX",1.12832,1.6106,-1.17755,1.50561,0.92868,-2.35103,4,8,83.38494499725029
48107,2.1,"CROSBY, TX",0.50788,1.9418,-0.58668,1.23178,0.01867,-0.66733,5,6,16.162484480051457
48109,1.3,"CULBERSON, TX",0.96287,2.93539,-0.2474,1.84789,0.47368,-2.35103,5,8,8.00295074005602
48111,2.2,"DALLAM, TX",0.0777,1.9418,-0.33548,1.23178,-1.043,-1.65562,4,8,0.0
48113,0.5,"DALLAS, TX",1.03732,0.31591,-1.56806,0.8895,-0.73966,0.70067,4,1,15.12965795050496
48115,0.6,"DAWSON, TX",0.61542,1.9418,-0.63604,1.23178,-1.043,-2.35103,3,7,4.78723404255319
48117,12.4,"DEAF SMITH, TX",0.30106,1.9418,-0.10292,1.23178,-1.043,-1.39036,4,5,3.14465408805031
48119,0.5625,"DELTA, TX",0.71469,0.31591,-1.178,0.8895,-0.73966,-0.59279,3,4,23.2308287255784
48121,0.0,"DENTON, TX",0.98768,0.31591,-1.18953,0.8895,-0.73966,1.13374,4,1,16.51960924457646
48123,0.0666666666666666,"DE WITT, TX",1.65776,0.22558,-0.57254,0.8895,-0.73966,-0.95605,4,6,39.80322525821138
48125,2.1,"DICKENS, TX",0.76433,1.46005,-1.47586,1.30024,-0.588,-1.07949,4,9,39.69021760461102
48127,0.0,"DIMMIT, TX",1.69912,0.16536,-1.20167,1.16332,-0.73966,-0.61133,4,8,70.54870849999874
48129,2.4,"DONLEY, TX",0.51615,1.46005,-1.35782,1.30024,-0.588,-0.46674,4,9,20.956956578947363
48131,0.0,"DUVAL, TX",1.88939,0.16536,-0.65402,1.16332,-0.73966,-0.86587,4,8,50.961992641345276
48133,0.95,"EASTLAND, TX",0.9215,0.31591,-0.98956,0.8895,-0.73966,-0.15623,4,8,54.23134615407466
48135,0.6333333333333333,"ECTOR, TX",0.88841,2.93539,-0.8089,1.84789,-1.043,-1.32201,5,2,50.70767561726179
48137,0.0,"EDWARDS, TX",1.05387,1.6106,-0.20644,1.50561,1.53535,-2.35103,5,9,89.0132353207665
48139,0.0,"ELLIS, TX",0.90496,0.31591,-1.32944,0.8895,-0.73966,0.19823,4,1,16.399794607697558
48141,0.5666666666666667,"EL PASO, TX",0.88841,2.93539,-0.8089,1.84789,0.47368,-0.87165,5,2,17.2276545772177
48143,0.3666666666666667,"ERATH, TX",0.9215,0.31591,-0.98956,0.8895,-0.588,-0.51915,3,3,39.81308220933576
48145,0.0,"FALLS, TX",1.17795,0.31591,-1.12587,0.8895,-0.73966,-0.17504,4,6,10.38983811356009
48147,0.65,"FANNIN, TX",0.87187,0.31591,-1.1219,0.8895,-0.73966,0.00248,4,6,26.87016925379516
48149,0.0,"FAYETTE, TX",1.41786,0.22558,-0.8492,0.8895,-0.73966,0.09709,4,8,36.454839026256806
48151,1.8,"FISHER, TX",0.68987,1.46005,-1.04251,1.30024,-0.73966,-1.36582,4,8,35.639753163423286
48153,1.85,"FLOYD, TX",0.44997,1.9418,-0.35121,1.23178,-0.588,-1.82131,4,8,7.27969985242287
48155,1.5,"FOARD, TX",0.4996,1.46005,-1.6977,1.30024,-0.588,-0.94393,3,9,47.54917596036966
48157,0.0,"FORT BEND, TX",1.59985,-0.16583,-0.41772,-0.5481,-1.19466,0.20449,3,1,8.99643142462009
48159,0.8,"FRANKLIN, TX",0.88014,0.34602,-0.81752,0.4103,-0.73966,0.6845,4,8,53.06293800979981
48161,0.0,"FREESTONE, TX",1.15314,0.34602,-0.7215,0.4103,-0.73966,-0.04554,4,8,44.23608025821596
48163,0.0,"FRIO, TX",1.66603,0.16536,-0.77903,1.16332,-0.73966,-1.07659,4,8,47.20737128543257
48165,3.9,"GAINES, TX",0.7726,1.9418,-0.33795,1.23178,-1.043,-1.72544,4,8,7.9278751677852295
48167,0.15,"GALVESTON, TX",1.74049,-0.16583,-0.16375,-0.5481,-1.19466,2.2032,4,1,1.31578947368421
48169,2.6,"GARZA, TX",0.68987,1.46005,-1.04251,1.30024,0.01867,-1.31877,4,6,45.669425641025626
48171,0.0166666666666666,"GILLESPIE, TX",1.27722,1.6106,-0.35031,1.50561,0.17034,-1.62301,5,8,68.55542700521626
48173,0.8472222222222223,"GLASSCOCK, TX",0.88841,1.9418,-0.8089,1.23178,-1.043,-1.9847,4,6,44.4838595505618
48175,0.05,"GOLIAD, TX",1.8563,0.22558,-0.50026,0.8895,-0.73966,-0.11694,4,6,45.276683267975585
48177,0.0833333333333333,"GONZALES, TX",1.65776,0.22558,-0.57254,0.8895,-0.73966,-0.78539,4,4,39.45442315841674
48179,12.4,"GRAY, TX",0.14388,1.9418,-0.83122,1.23178,-0.588,-1.10949,4,7,3.2695090819073798
48181,0.71,"GRAYSON, TX",0.73124,0.31591,-1.3221,0.8895,-0.73966,0.90061,4,2,31.8628827645553
48183,0.4,"GREGG, TX",1.1035,0.34602,-0.90762,0.4103,-0.73966,-0.00149,4,2,43.20265191410722
48185,0.0,"GRIMES, TX",1.35168,0.34602,-0.67612,0.4103,-0.73966,0.04813,4,6,30.18137022762571
48187,0.0,"GUADALUPE, TX",1.39304,0.22558,-0.82127,0.8895,-0.73966,-0.36722,4,1,22.56396481289695
48189,4.533333333333333,"HALE, TX",0.44997,1.9418,-0.35121,1.23178,-1.043,-2.30314,3,5,0.27027586090502
48191,2.8,"HALL, TX",0.56578,1.46005,-1.38681,1.30024,-0.588,-1.08415,4,9,38.39663063543573
48193,0.0733333333333333,"HAMILTON, TX",1.14486,0.31591,-1.16032,0.8895,-0.588,-1.24963,3,6,40.97542557451957
48195,2.1,"HANSFORD, TX",0.10252,1.9418,-0.82051,1.23178,-1.043,-1.35872,3,8,0.0
48197,1.2000000000000002,"HARDEMAN, TX",0.4996,1.46005,-1.6977,1.30024,-0.73966,-0.68577,4,8,20.45284703892859
48199,0.0666666666666666,"HARDIN, TX",1.48404,0.34602,0.02634,0.4103,-0.73966,-0.4846,4,2,85.48205692387478
48201,0.0,"HARRIS, TX",1.59158,-0.16583,-0.34567,-0.5481,-1.19466,0.62224,3,1,17.53463846714923
48203,0.4,"HARRISON, TX",1.03732,0.34602,-0.92275,0.4103,-0.73966,0.3932,4,2,63.94051547737448
48205,11.5,"HARTLEY, TX",0.0777,1.9418,-0.33548,1.23178,-1.043,-1.36084,4,8,0.6337407088634199
48207,1.5,"HASKELL, TX",0.76433,1.46005,-1.47586,1.30024,0.01867,-0.03091,4,8,32.71535905959881
48209,0.1666666666666666,"HAYS, TX",1.35995,0.22558,-0.64061,0.8895,0.92868,-0.58261,4,2,50.03156734873521
48211,5.15,"HEMPHILL, TX",0.14388,1.9418,-0.83122,1.23178,-0.588,-0.62449,4,9,1.3767544753718002
48213,0.01,"HENDERSON, TX",1.21104,0.34602,-0.44611,0.4103,0.01867,1.17892,5,1,32.33941957604357
48215,0.2,"HIDALGO, TX",2.19548,-0.07551,-0.14712,-0.47965,-1.043,0.01064,4,2,19.138057695460713
48217,0.2799999999999999,"HILL, TX",1.02905,0.31591,-1.36157,0.8895,-0.588,0.54159,4,6,30.871267067015367
48219,6.4,"HOCKLEY, TX",0.51615,1.9418,-0.49741,1.23178,-1.043,-1.7745,4,5,8.39214646464646
48221,0.0,"HOOD, TX",1.14486,0.31591,-1.16032,0.8895,-0.588,0.74638,4,1,34.28273814399943
48223,0.325,"HOPKINS, TX",0.88014,0.34602,-0.81752,0.4103,-0.73966,0.0941,4,3,30.764357740856614
48225,0.05,"HOUSTON, TX",1.22759,0.34602,-0.8322,0.4103,-0.73966,-0.3016,4,8,50.93325883067307
48227,0.7333333333333334,"HOWARD, TX",0.9215,1.9418,-0.96267,1.23178,0.01867,-0.91615,4,7,36.00294385108625
48229,0.1,"HUDSPETH, TX",0.96287,2.93539,-0.2474,1.84789,0.47368,-1.97519,5,6,7.16427429525726
48231,0.0,"HUNT, TX",0.78914,0.31591,-1.10048,0.8895,-0.73966,0.89817,4,1,20.82911689196479
48233,8.9,"HUTCHINSON, TX",0.14388,1.9418,-0.83122,1.23178,-0.588,-0.00128,4,5,9.90006314081819
48235,0.0,"IRION, TX",1.12005,1.6106,-1.21305,1.50561,-0.588,-2.32725,4,6,81.74554082128704
48237,0.1541666666666666,"JACK, TX",1.02078,0.31591,-1.34329,0.8895,0.01867,-0.55266,4,4,67.60260965637032
48239,0.0,"JACKSON, TX",1.7074,-0.16583,-0.52086,-0.5481,-1.19466,0.70532,3,6,19.01453831755244
48241,0.0,"JASPER, TX",1.48404,0.34602,0.02634,0.4103,-0.73966,0.72214,4,6,82.68686593254358
48243,1.933333333333333,"JEFF DAVIS, TX",0.76433,2.93539,2.26156,1.84789,0.47368,-2.35103,6,9,17.52940143837202
48245,0.05,"JEFFERSON, TX",1.58331,-0.16583,-0.27362,-0.5481,-1.19466,1.63661,4,2,10.0355447805645
48247,0.2,"JIM HOGG, TX",1.95557,0.16536,-1.20354,1.16332,-0.73966,-2.35103,3,6,68.17248616478587
48249,0.0,"JIM WELLS, TX",1.88939,0.16536,-0.65402,1.16332,-0.73966,-0.37207,4,5,48.49380519249479
48251,0.35,"JOHNSON, TX",0.98768,0.31591,-1.37775,0.8895,-0.588,-0.11054,4,1,13.280034047155159
48253,1.5,"JONES, TX",0.89669,1.46005,-1.2305,1.30024,-0.73966,-0.13805,4,5,20.27739274806962
48255,0.1,"KARNES, TX",1.8563,0.22558,-0.50026,0.8895,-0.73966,-0.35526,4,4,23.531904083642267
48257,0.0,"KAUFMAN, TX",0.90496,0.31591,-1.32944,0.8895,-0.73966,0.58666,4,1,29.03665290426481
48259,0.06,"KENDALL, TX",1.29377,1.6106,-0.03732,1.50561,1.53535,-1.18511,6,4,65.37802085354734
48261,0.3,"KENEDY, TX",1.97212,0.16536,-0.75611,1.16332,-1.19466,1.79308,5,9,25.66177013758298
48263,1.9,"KENT, TX",0.68987,1.46005,-1.04251,1.30024,-0.588,-1.36649,4,9,50.65794896644071
48265,0.0666666666666666,"KERR, TX",1.05387,1.6106,-0.20644,1.50561,1.53535,-0.97526,5,7,76.16410891797454
48267,0.0,"KIMBLE, TX",1.1945,1.6106,-0.67844,1.50561,-0.588,-2.02869,4,8,84.01728333241498
48269,2.1,"KING, TX",0.76433,1.46005,-1.47586,1.30024,-0.588,-1.06346,4,9,53.53272359782709
48271,0.1,"KINNEY, TX",1.48404,1.6106,-1.37183,1.50561,1.53535,-0.9657,5,9,57.86256638230386
48273,0.1,"KLEBERG, TX",1.93903,0.22558,-0.38724,0.8895,-1.19466,1.67568,5,5,20.01093767460231
48275,0.3,"KNOX, TX",0.90496,1.46005,-1.4101,1.30024,-0.73966,-0.89071,4,9,43.555010512197825
48277,0.7250000000000001,"LAMAR, TX",0.71469,0.31591,-1.178,0.8895,-0.73966,0.35461,4,7,25.50305337094274
48279,3.7,"LAMB, TX",0.44997,1.9418,-0.35121,1.23178,-1.043,-0.91988,4,6,0.87440582524271
48281,0.0,"LAMPASAS, TX",1.07041,1.6106,-0.94207,1.50561,0.17034,-0.60857,5,5,62.74481940727807
48283,0.1,"LA SALLE, TX",1.56676,0.16536,-0.98993,1.16332,-0.73966,-0.4541,4,6,67.41338191023468
48285,0.1,"LAVACA, TX",1.65776,0.22558,-0.57254,0.8895,-0.73966,-1.53898,3,6,30.839920369632118
48287,0.05,"LEE, TX",1.39304,0.22558,-0.90193,0.8895,-0.73966,0.01233,4,6,34.267600061676326
48289,0.0,"LEON, TX",1.22759,0.34602,-0.8322,0.4103,-0.73966,-0.05038,4,6,41.35532780613773
48291,0.0333333333333333,"LIBERTY, TX",1.57504,-0.16583,-0.30912,-0.5481,-0.73966,0.26579,4,1,53.04029616799107
48293,0.0,"LIMESTONE, TX",1.06214,0.31591,-1.00446,0.8895,-0.73966,0.59413,4,6,34.78108334734079
48295,2.85,"LIPSCOMB, TX",0.11079,1.9418,-0.86567,1.23178,-0.588,-2.26346,3,9,0.0
48297,0.1,"LIVE OAK, TX",1.74876,0.16536,-0.47779,1.16332,-0.73966,0.81287,5,6,38.53616522625144
48299,0.0,"LLANO, TX",1.13659,1.6106,-1.38404,1.50561,0.17034,0.71036,5,8,78.78554210773818
48301,0.9722222222222222,"LOVING, TX",0.92978,2.93539,-1.43804,1.84789,-0.73966,-0.22312,5,9,41.064436262725515
48303,4.566666666666666,"LUBBOCK, TX",0.51615,1.9418,-0.49741,1.23178,-1.043,-1.00748,4,2,0.0
48305,4.3,"LYNN, TX",0.51615,1.9418,-0.49741,1.23178,-1.043,-0.83043,4,6,9.14801739130434
48307,0.4,"MC CULLOCH, TX",1.02905,1.6106,-0.77003,1.50561,-0.588,-0.42929,5,8,58.44282613642755
48309,0.0,"MC LENNAN, TX",1.16968,0.31591,-1.40336,0.8895,-0.588,0.37674,4,2,16.175391654570102
48311,0.075,"MC MULLEN, TX",1.56676,0.16536,-0.98993,1.16332,-0.73966,0.59067,4,9,50.809535839641306
48313,0.05,"MADISON, TX",1.22759,0.34602,-0.8322,0.4103,-0.73966,-0.19028,4,6,21.572419649750522
48315,0.0,"MARION, TX",1.03732,0.34602,-0.92275,0.4103,-0.73966,1.26784,4,6,79.53574181874136
48317,1.8,"MARTIN, TX",0.9215,1.9418,-0.96267,1.23178,-1.043,-1.17785,4,5,18.95563190591464
48319,0.1375,"MASON, TX",1.1945,1.6106,-0.67844,1.50561,0.17034,-2.26345,4,9,77.02439333375817
48321,0.0,"MATAGORDA, TX",1.83149,-0.16583,-0.28411,-0.5481,-1.19466,1.90225,4,3,5.2356634668980195
48323,0.0,"MAVERICK, TX",1.5254,0.16536,-1.62453,1.16332,-0.73966,0.03288,4,7,62.202310465116284
48325,0.025,"MEDINA, TX",1.47577,0.22558,-0.89646,0.8895,-0.73966,-0.27339,4,4,50.47068483468844
48327,0.4375,"MENARD, TX",0.97114,1.6106,-1.3412,1.50561,-0.588,-1.64883,4,6,85.19689018842242
48329,1.2,"MIDLAND, TX",0.88841,1.9418,-0.8089,1.23178,-1.043,-0.79052,4,2,44.40749605263158
48331,0.0,"MILAM, TX",1.40959,0.31591,-0.85782,0.8895,-0.73966,-0.29694,4,6,31.122287995462422
48333,0.0,"MILLS, TX",0.97114,0.31591,-1.3412,0.8895,-0.588,-0.67463,3,9,42.6725881996234
48335,0.6583333333333333,"MITCHELL, TX",1.03732,1.46005,-1.19163,1.30024,0.01867,-0.14977,5,8,40.06024376542452
